id,name,date,cumulative_proposals
index-cooperative,Index Cooperative,2023-04-04,709
index-cooperative,Index Cooperative,2023-04-05,710
index-cooperative,Index Cooperative,2023-04-06,713
index-cooperative,Index Cooperative,2023-04-07,715
index-cooperative,Index Cooperative,2023-04-09,717
index-cooperative,Index Cooperative,2023-04-10,718
index-cooperative,Index Cooperative,2023-04-11,720
index-cooperative,Index Cooperative,2023-04-12,722
index-cooperative,Index Cooperative,2023-04-13,723
index-cooperative,Index Cooperative,2023-04-14,726
index-cooperative,Index Cooperative,2023-04-15,728
index-cooperative,Index Cooperative,2023-04-17,729
index-cooperative,Index Cooperative,2023-04-19,731
index-cooperative,Index Cooperative,2023-04-20,732
index-cooperative,Index Cooperative,2023-04-23,736
index-cooperative,Index Cooperative,2023-04-27,739
index-cooperative,Index Cooperative,2023-04-28,743
index-cooperative,Index Cooperative,2023-04-29,746
index-cooperative,Index Cooperative,2023-04-30,749
index-cooperative,Index Cooperative,2023-05-02,750
index-cooperative,Index Cooperative,2023-05-03,752
index-cooperative,Index Cooperative,2023-05-04,756
index-cooperative,Index Cooperative,2023-05-06,761
index-cooperative,Index Cooperative,2023-05-08,762
index-cooperative,Index Cooperative,2023-05-10,766
index-cooperative,Index Cooperative,2023-05-11,768
index-cooperative,Index Cooperative,2023-05-12,774
index-cooperative,Index Cooperative,2023-05-13,775
index-cooperative,Index Cooperative,2023-05-14,777
index-cooperative,Index Cooperative,2023-05-15,778
index-cooperative,Index Cooperative,2023-05-16,779
index-cooperative,Index Cooperative,2023-05-18,794
index-cooperative,Index Cooperative,2023-05-19,796
index-cooperative,Index Cooperative,2023-05-21,798
index-cooperative,Index Cooperative,2023-05-22,799
index-cooperative,Index Cooperative,2023-05-23,800
index-cooperative,Index Cooperative,2023-05-24,803
index-cooperative,Index Cooperative,2023-05-25,805
index-cooperative,Index Cooperative,2023-05-26,806
index-cooperative,Index Cooperative,2023-05-27,808
index-cooperative,Index Cooperative,2023-05-29,817
index-cooperative,Index Cooperative,2023-05-30,820
index-cooperative,Index Cooperative,2023-05-31,834
index-cooperative,Index Cooperative,2023-06-01,836
index-cooperative,Index Cooperative,2023-06-02,837
index-cooperative,Index Cooperative,2023-06-03,839
index-cooperative,Index Cooperative,2023-06-04,841
index-cooperative,Index Cooperative,2023-06-05,845
index-cooperative,Index Cooperative,2023-06-07,846
index-cooperative,Index Cooperative,2023-06-08,847
index-cooperative,Index Cooperative,2023-06-09,849
index-cooperative,Index Cooperative,2023-06-10,853
index-cooperative,Index Cooperative,2023-06-11,854
index-cooperative,Index Cooperative,2023-06-14,856
index-cooperative,Index Cooperative,2023-06-15,860
index-cooperative,Index Cooperative,2023-06-16,869
index-cooperative,Index Cooperative,2023-06-17,872
index-cooperative,Index Cooperative,2023-06-21,874
index-cooperative,Index Cooperative,2023-06-22,875
index-cooperative,Index Cooperative,2023-06-23,876
index-cooperative,Index Cooperative,2023-06-24,877
index-cooperative,Index Cooperative,2023-06-25,878
index-cooperative,Index Cooperative,2023-06-26,879
index-cooperative,Index Cooperative,2023-06-27,880
index-cooperative,Index Cooperative,2023-06-29,885
index-cooperative,Index Cooperative,2023-06-30,889
index-cooperative,Index Cooperative,2023-07-01,896
index-cooperative,Index Cooperative,2023-07-03,899
index-cooperative,Index Cooperative,2023-07-05,900
index-cooperative,Index Cooperative,2023-07-06,901
index-cooperative,Index Cooperative,2023-07-07,904
index-cooperative,Index Cooperative,2023-07-08,907
index-cooperative,Index Cooperative,2023-07-13,912
index-cooperative,Index Cooperative,2023-07-14,915
index-cooperative,Index Cooperative,2023-07-15,917
index-cooperative,Index Cooperative,2023-07-19,918
index-cooperative,Index Cooperative,2023-07-22,919
index-cooperative,Index Cooperative,2023-07-25,920
index-cooperative,Index Cooperative,2023-07-27,927
index-cooperative,Index Cooperative,2023-07-28,929
index-cooperative,Index Cooperative,2023-07-29,931
index-cooperative,Index Cooperative,2023-07-30,932
index-cooperative,Index Cooperative,2023-07-31,934
index-cooperative,Index Cooperative,2023-08-01,935
index-cooperative,Index Cooperative,2023-08-02,937
index-cooperative,Index Cooperative,2023-08-04,938
index-cooperative,Index Cooperative,2023-08-07,939
index-cooperative,Index Cooperative,2023-08-08,940
index-cooperative,Index Cooperative,2023-08-09,942
index-cooperative,Index Cooperative,2023-08-10,944
index-cooperative,Index Cooperative,2023-08-11,946
index-cooperative,Index Cooperative,2023-08-15,947
index-cooperative,Index Cooperative,2023-08-16,948
index-cooperative,Index Cooperative,2023-08-17,954
index-cooperative,Index Cooperative,2023-08-18,957
index-cooperative,Index Cooperative,2023-08-19,958
index-cooperative,Index Cooperative,2023-08-24,960
index-cooperative,Index Cooperative,2023-08-25,962
index-cooperative,Index Cooperative,2023-08-27,963
index-cooperative,Index Cooperative,2023-08-28,965
index-cooperative,Index Cooperative,2023-08-29,968
index-cooperative,Index Cooperative,2023-08-31,969
index-cooperative,Index Cooperative,2023-09-01,970
index-cooperative,Index Cooperative,2023-09-02,973
index-cooperative,Index Cooperative,2023-09-04,974
index-cooperative,Index Cooperative,2023-09-06,980
index-cooperative,Index Cooperative,2023-09-07,981
index-cooperative,Index Cooperative,2023-09-09,983
index-cooperative,Index Cooperative,2023-09-10,984
index-cooperative,Index Cooperative,2023-09-11,985
index-cooperative,Index Cooperative,2023-09-12,986
index-cooperative,Index Cooperative,2023-09-13,988
index-cooperative,Index Cooperative,2023-09-14,989
index-cooperative,Index Cooperative,2023-09-15,994
index-cooperative,Index Cooperative,2023-09-17,995
index-cooperative,Index Cooperative,2023-09-18,999
index-cooperative,Index Cooperative,2023-09-20,1002
index-cooperative,Index Cooperative,2023-09-21,1003
index-cooperative,Index Cooperative,2023-09-22,1005
index-cooperative,Index Cooperative,2023-09-24,1010
index-cooperative,Index Cooperative,2023-09-25,1015
index-cooperative,Index Cooperative,2023-09-26,1016
index-cooperative,Index Cooperative,2023-09-28,1022
index-cooperative,Index Cooperative,2023-10-02,1023
index-cooperative,Index Cooperative,2023-10-03,1024
index-cooperative,Index Cooperative,2023-10-05,1027
index-cooperative,Index Cooperative,2023-10-07,1028
index-cooperative,Index Cooperative,2023-10-09,1030
index-cooperative,Index Cooperative,2023-10-13,1036
index-cooperative,Index Cooperative,2023-10-14,1037
index-cooperative,Index Cooperative,2023-10-15,1038
index-cooperative,Index Cooperative,2023-10-16,1039
index-cooperative,Index Cooperative,2023-10-18,1041
index-cooperative,Index Cooperative,2023-10-19,1044
index-cooperative,Index Cooperative,2023-10-20,1046
index-cooperative,Index Cooperative,2023-10-22,1049
index-cooperative,Index Cooperative,2023-10-25,1050
index-cooperative,Index Cooperative,2023-10-26,1051
index-cooperative,Index Cooperative,2023-10-27,1052
index-cooperative,Index Cooperative,2023-11-02,1055
index-cooperative,Index Cooperative,2023-11-03,1057
index-cooperative,Index Cooperative,2023-11-05,1060
index-cooperative,Index Cooperative,2023-11-06,1061
index-cooperative,Index Cooperative,2023-11-07,1062
index-cooperative,Index Cooperative,2023-11-09,1063
index-cooperative,Index Cooperative,2023-11-10,1070
index-cooperative,Index Cooperative,2023-11-11,1072
index-cooperative,Index Cooperative,2023-11-12,1073
index-cooperative,Index Cooperative,2023-11-13,1074
index-cooperative,Index Cooperative,2023-11-14,1075
index-cooperative,Index Cooperative,2023-11-16,1079
index-cooperative,Index Cooperative,2023-11-17,1081
index-cooperative,Index Cooperative,2023-11-19,1082
index-cooperative,Index Cooperative,2023-11-20,1083
index-cooperative,Index Cooperative,2023-11-21,1084
index-cooperative,Index Cooperative,2023-11-23,1089
index-cooperative,Index Cooperative,2023-11-28,1090
index-cooperative,Index Cooperative,2023-11-30,1097
index-cooperative,Index Cooperative,2023-12-01,1098
index-cooperative,Index Cooperative,2023-12-02,1101
index-cooperative,Index Cooperative,2023-12-04,1102
index-cooperative,Index Cooperative,2023-12-05,1103
index-cooperative,Index Cooperative,2023-12-06,1111
index-cooperative,Index Cooperative,2023-12-07,1113
index-cooperative,Index Cooperative,2023-12-08,1117
index-cooperative,Index Cooperative,2023-12-09,1119
index-cooperative,Index Cooperative,2023-12-10,1120
index-cooperative,Index Cooperative,2023-12-11,1124
index-cooperative,Index Cooperative,2023-12-12,1125
index-cooperative,Index Cooperative,2023-12-13,1126
index-cooperative,Index Cooperative,2023-12-14,1127
index-cooperative,Index Cooperative,2023-12-15,1128
index-cooperative,Index Cooperative,2023-12-19,1130
index-cooperative,Index Cooperative,2023-12-21,1131
index-cooperative,Index Cooperative,2023-12-28,1133
index-cooperative,Index Cooperative,2024-01-05,1134
index-cooperative,Index Cooperative,2024-01-06,1136
index-cooperative,Index Cooperative,2024-01-10,1139
index-cooperative,Index Cooperative,2024-01-11,1140
index-cooperative,Index Cooperative,2024-01-12,1142
index-cooperative,Index Cooperative,2024-01-13,1143
index-cooperative,Index Cooperative,2024-01-15,1147
index-cooperative,Index Cooperative,2024-01-18,1149
index-cooperative,Index Cooperative,2024-01-19,1152
index-cooperative,Index Cooperative,2024-01-20,1153
index-cooperative,Index Cooperative,2024-01-21,1154
index-cooperative,Index Cooperative,2024-01-22,1155
index-cooperative,Index Cooperative,2024-01-23,1156
index-cooperative,Index Cooperative,2024-01-25,1158
index-cooperative,Index Cooperative,2024-01-26,1160
index-cooperative,Index Cooperative,2024-01-27,1164
index-cooperative,Index Cooperative,2024-01-28,1165
index-cooperative,Index Cooperative,2024-01-29,1167
index-cooperative,Index Cooperative,2024-02-01,1169
index-cooperative,Index Cooperative,2024-02-02,1170
index-cooperative,Index Cooperative,2024-02-03,1171
index-cooperative,Index Cooperative,2024-02-04,1172
index-cooperative,Index Cooperative,2024-02-08,1177
index-cooperative,Index Cooperative,2024-02-09,1179
index-cooperative,Index Cooperative,2024-02-10,1180
index-cooperative,Index Cooperative,2024-02-15,1184
index-cooperative,Index Cooperative,2024-02-16,1186
index-cooperative,Index Cooperative,2024-02-17,1188
index-cooperative,Index Cooperative,2024-02-20,1189
index-cooperative,Index Cooperative,2024-02-22,1191
index-cooperative,Index Cooperative,2024-02-23,1194
index-cooperative,Index Cooperative,2024-02-24,1199
index-cooperative,Index Cooperative,2024-02-25,1203
index-cooperative,Index Cooperative,2024-02-26,1206
index-cooperative,Index Cooperative,2024-02-29,1207
index-cooperative,Index Cooperative,2024-03-01,1209
index-cooperative,Index Cooperative,2024-03-03,1211
index-cooperative,Index Cooperative,2024-03-06,1212
index-cooperative,Index Cooperative,2024-03-07,1215
index-cooperative,Index Cooperative,2024-03-08,1216
index-cooperative,Index Cooperative,2024-03-09,1219
index-cooperative,Index Cooperative,2024-03-10,1221
index-cooperative,Index Cooperative,2024-03-13,1222
index-cooperative,Index Cooperative,2024-03-14,1227
index-cooperative,Index Cooperative,2024-03-15,1233
index-cooperative,Index Cooperative,2024-03-16,1235
index-cooperative,Index Cooperative,2024-03-18,1240
index-cooperative,Index Cooperative,2024-03-19,1243
index-cooperative,Index Cooperative,2024-03-21,1249
index-cooperative,Index Cooperative,2024-03-23,1250
index-cooperative,Index Cooperative,2024-03-24,1251
index-cooperative,Index Cooperative,2024-03-25,1253
index-cooperative,Index Cooperative,2024-03-28,1255
index-cooperative,Index Cooperative,2024-03-29,1257
index-cooperative,Index Cooperative,2024-04-04,1259
index-cooperative,Index Cooperative,2024-04-05,1261
index-cooperative,Index Cooperative,2024-04-07,1262
index-cooperative,Index Cooperative,2024-04-12,1263
index-cooperative,Index Cooperative,2024-04-14,1264
index-cooperative,Index Cooperative,2024-04-19,1265
index-cooperative,Index Cooperative,2024-04-26,1266
index-cooperative,Index Cooperative,2024-04-27,1268
index-cooperative,Index Cooperative,2024-05-03,1270
index-cooperative,Index Cooperative,2024-05-14,1271
index-cooperative,Index Cooperative,2024-05-17,1272
index-cooperative,Index Cooperative,2024-05-23,1273
index-cooperative,Index Cooperative,2024-05-31,1275
index-cooperative,Index Cooperative,2024-06-04,1276
index-cooperative,Index Cooperative,2024-06-07,1277
index-cooperative,Index Cooperative,2024-06-09,1278
index-cooperative,Index Cooperative,2024-06-14,1279
index-cooperative,Index Cooperative,2024-06-17,1280
index-cooperative,Index Cooperative,2024-06-18,1281
index-cooperative,Index Cooperative,2024-06-21,1282
index-cooperative,Index Cooperative,2024-06-25,1287
index-cooperative,Index Cooperative,2024-06-28,1288
index-cooperative,Index Cooperative,2024-06-29,1290
index-cooperative,Index Cooperative,2024-07-02,1291
index-cooperative,Index Cooperative,2024-07-04,1293
index-cooperative,Index Cooperative,2024-07-05,1295
index-cooperative,Index Cooperative,2024-07-11,1297
index-cooperative,Index Cooperative,2024-07-12,1298
index-cooperative,Index Cooperative,2024-07-17,1299
index-cooperative,Index Cooperative,2024-07-18,1300
index-cooperative,Index Cooperative,2024-07-19,1303
index-cooperative,Index Cooperative,2024-07-23,1304
index-cooperative,Index Cooperative,2024-07-24,1305
index-cooperative,Index Cooperative,2024-07-25,1307
index-cooperative,Index Cooperative,2024-07-26,1309
index-cooperative,Index Cooperative,2024-07-27,1310
index-cooperative,Index Cooperative,2024-07-31,1312
index-cooperative,Index Cooperative,2024-08-02,1314
index-cooperative,Index Cooperative,2024-08-03,1316
uniswap,Uniswap,2020-09-27,1
uniswap,Uniswap,2020-11-01,2
uniswap,Uniswap,2020-11-16,3
uniswap,Uniswap,2020-11-19,4
uniswap,Uniswap,2020-11-28,5
uniswap,Uniswap,2020-12-12,6
uniswap,Uniswap,2021-04-03,7
uniswap,Uniswap,2021-05-28,8
uniswap,Uniswap,2021-05-29,9
uniswap,Uniswap,2021-05-31,10
uniswap,Uniswap,2021-06-03,11
uniswap,Uniswap,2021-06-05,13
uniswap,Uniswap,2021-06-17,14
uniswap,Uniswap,2021-06-22,15
uniswap,Uniswap,2021-06-25,16
uniswap,Uniswap,2021-07-09,17
uniswap,Uniswap,2021-07-11,18
uniswap,Uniswap,2021-07-13,19
uniswap,Uniswap,2021-07-17,20
uniswap,Uniswap,2021-07-20,22
uniswap,Uniswap,2021-07-22,23
uniswap,Uniswap,2021-07-25,24
uniswap,Uniswap,2021-07-29,25
uniswap,Uniswap,2021-07-31,26
uniswap,Uniswap,2021-08-01,27
uniswap,Uniswap,2021-08-03,28
uniswap,Uniswap,2021-08-14,29
uniswap,Uniswap,2021-08-28,30
uniswap,Uniswap,2021-09-20,31
uniswap,Uniswap,2021-10-20,32
uniswap,Uniswap,2021-10-29,33
uniswap,Uniswap,2021-11-10,34
uniswap,Uniswap,2021-11-19,35
uniswap,Uniswap,2021-11-25,36
uniswap,Uniswap,2021-12-03,38
uniswap,Uniswap,2021-12-16,39
uniswap,Uniswap,2021-12-21,40
uniswap,Uniswap,2022-01-22,41
uniswap,Uniswap,2022-02-12,42
uniswap,Uniswap,2022-02-14,43
uniswap,Uniswap,2022-02-17,44
uniswap,Uniswap,2022-02-21,45
uniswap,Uniswap,2022-03-04,46
uniswap,Uniswap,2022-03-12,47
uniswap,Uniswap,2022-03-13,48
uniswap,Uniswap,2022-03-20,49
uniswap,Uniswap,2022-03-21,50
uniswap,Uniswap,2022-03-25,51
uniswap,Uniswap,2022-03-26,52
uniswap,Uniswap,2022-04-02,53
uniswap,Uniswap,2022-04-07,54
uniswap,Uniswap,2022-04-18,55
uniswap,Uniswap,2022-06-05,56
uniswap,Uniswap,2022-07-01,57
uniswap,Uniswap,2022-07-16,58
uniswap,Uniswap,2022-07-21,59
uniswap,Uniswap,2022-08-09,60
uniswap,Uniswap,2022-08-10,61
uniswap,Uniswap,2022-08-15,62
uniswap,Uniswap,2022-09-16,63
uniswap,Uniswap,2022-09-24,65
uniswap,Uniswap,2022-10-17,67
uniswap,Uniswap,2022-11-17,68
uniswap,Uniswap,2022-11-24,69
uniswap,Uniswap,2022-11-29,70
uniswap,Uniswap,2022-12-03,71
uniswap,Uniswap,2022-12-04,72
uniswap,Uniswap,2022-12-21,73
uniswap,Uniswap,2023-01-13,75
uniswap,Uniswap,2023-01-22,76
uniswap,Uniswap,2023-01-31,77
uniswap,Uniswap,2023-02-07,78
uniswap,Uniswap,2023-02-16,79
uniswap,Uniswap,2023-02-22,81
uniswap,Uniswap,2023-03-03,82
uniswap,Uniswap,2023-03-09,83
uniswap,Uniswap,2023-03-12,84
uniswap,Uniswap,2023-03-29,85
uniswap,Uniswap,2023-04-03,86
uniswap,Uniswap,2023-04-13,87
uniswap,Uniswap,2023-04-30,88
uniswap,Uniswap,2023-05-31,90
uniswap,Uniswap,2023-06-01,93
uniswap,Uniswap,2023-06-17,94
uniswap,Uniswap,2023-06-24,95
uniswap,Uniswap,2023-07-04,96
uniswap,Uniswap,2023-08-12,97
uniswap,Uniswap,2023-08-19,98
uniswap,Uniswap,2023-08-30,99
uniswap,Uniswap,2023-09-05,100
uniswap,Uniswap,2023-10-10,101
uniswap,Uniswap,2023-10-14,103
uniswap,Uniswap,2023-10-27,104
uniswap,Uniswap,2023-10-28,105
uniswap,Uniswap,2023-11-06,106
uniswap,Uniswap,2023-11-22,107
uniswap,Uniswap,2023-12-07,113
uniswap,Uniswap,2024-01-13,115
uniswap,Uniswap,2024-01-20,116
uniswap,Uniswap,2024-02-04,126
uniswap,Uniswap,2024-02-07,127
uniswap,Uniswap,2024-03-06,128
uniswap,Uniswap,2024-03-09,129
uniswap,Uniswap,2024-03-31,130
uniswap,Uniswap,2024-04-08,131
uniswap,Uniswap,2024-04-16,132
uniswap,Uniswap,2024-04-17,133
uniswap,Uniswap,2024-04-20,134
uniswap,Uniswap,2024-05-05,136
uniswap,Uniswap,2024-05-13,137
uniswap,Uniswap,2024-05-18,138
uniswap,Uniswap,2024-06-22,139
uniswap,Uniswap,2024-07-27,140
uniswap,Uniswap,2024-08-07,141
yearn-finance,yearn.finance,2023-04-26,1
yearn-finance,yearn.finance,2023-07-15,2
yearn-finance,yearn.finance,2023-08-30,4
yearn-finance,yearn.finance,2023-10-17,5
yearn-finance,yearn.finance,2023-10-19,6
yearn-finance,yearn.finance,2023-11-02,7
yearn-finance,yearn.finance,2023-11-16,8
yearn-finance,yearn.finance,2023-11-30,9
yearn-finance,yearn.finance,2023-12-14,10
yearn-finance,yearn.finance,2023-12-28,11
yearn-finance,yearn.finance,2024-01-11,12
yearn-finance,yearn.finance,2024-01-25,13
yearn-finance,yearn.finance,2024-02-08,14
yearn-finance,yearn.finance,2024-02-10,15
yearn-finance,yearn.finance,2024-02-22,16
yearn-finance,yearn.finance,2024-03-05,17
yearn-finance,yearn.finance,2024-03-07,18
yearn-finance,yearn.finance,2024-03-17,19
yearn-finance,yearn.finance,2024-03-21,21
yearn-finance,yearn.finance,2024-04-03,22
yearn-finance,yearn.finance,2024-04-17,23
yearn-finance,yearn.finance,2024-05-01,24
yearn-finance,yearn.finance,2024-05-15,25
yearn-finance,yearn.finance,2024-05-29,26
yearn-finance,yearn.finance,2024-06-06,27
yearn-finance,yearn.finance,2024-06-12,28
yearn-finance,yearn.finance,2024-06-26,29
yearn-finance,yearn.finance,2024-07-10,30
yearn-finance,yearn.finance,2024-07-24,31
yearn-finance,yearn.finance,2024-07-31,32
yearn-finance,yearn.finance,2024-08-07,33
